Application ID,Current City,Other skills,Institute,Degree,Stream,Current Year Of Graduation,Performance_PG,Performance_UG,Performance_12,Performance_10
MS1834,Ernakulam,"C Programming, C++ Programming, Python, Java, HTML, JavaScript, SQL",Maharaja Surajmal Institute of Technology,Bachelor of Technology (B.Tech),Computer  Science,2019,N/A,6.90/10,89.00/89.00,9.80/9.80
MS1835,Hyderabad,,Aligarh Muslim University,Bachelor of Technology (B.Tech),Electrical and Electronics Engineering,2017,N/A,72.00/100,N/A,N/A
MS1836,Pune,"Data Analytics, Machine Learning, MySQL, Python, Statistical Modeling, BIG DATA ANALYTICS, MS-Excel, SAS, R Programming","NIFT, Mumbai",Post Graduate Programme (PGP),Data Science,2019,N/A,6.00/10,N/A,N/A
MS1837,Delhi,"Computer Vision, Deep Learning, Image Processing, Neural Networks, Python, Data Analytics","Chitkara University, Punjab",Bachelor of Technology (B.Tech),Electronics and Communication,2021,N/A,N/A,N/A,N/A
MS1838,Indore,"AutoCAD, Autodesk Inventor, C Programming, SolidWorks, ANSYS, C++ Programming, GNU Octave, MATLAB, Arduino, Autodesk SketchBook, HTML, Machine Learning, Python","IES IPS Academy, Indore",Bachelor of Technology (B.Tech),Biological sciences and bioengineering,2022,N/A,6.80/10,89.00/89.00,9.80/9.80
MS1839,Bangalore,"BIG DATA ANALYTICS, Data Analytics, Database Management System (DBMS), Linux, Machine Learning, Python, R Programming, SQL, Java",IGNOU,Post Graduate Diploma in Big Data Analytics (PG-DBDA),Big Data Analytics,2019,61.00/100,68.34/100,N/A,79.81/79.81
MS1840,Hyderabad,"MS-Office, C Programming, Python, R Programming, Visual Basic (VB), C++ Programming, MS SQL Server, NoSQL","Sardar Patel College of Engineering,  Mumbai",Bachelor of Technology (B.Tech),Biotechnology,2018,N/A,8.30/10,N/A,N/A
MS1841,Bangalore,"English Proficiency (Spoken), Data Analytics, MS-Excel, Machine Learning, Python, R Programming",BJB Autonomous College,,Data Science,2019,N/A,68.00/100,N/A,N/A
MS1842,Ajmer,"C Programming, C++ Programming, Data Analytics, Data Structures, Database Management System (DBMS), Python, Machine Learning",IET DAVV INDORE,Bachelor of Technology (B.Tech),Computer  Science,2021,N/A,7.00/7,N/A,8.00/8.00
MS1843,Chandigarh,"Data Analytics, English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel, MS-Office, MS-PowerPoint, MS-Word, SQL, C Programming, C++ Programming, Hadoop, Linux, Machine Learning, MySQL, Python, Blockchain, Image Processing",RAMA UNIVERSITY Kanpur UP India,Bachelor of Engineering (B.E),Computer Science & Engineering,2020,N/A,7.10/10,8.20/8.20,9.30/9.30
MS1844,Kozhikode,"AutoCAD, Machine Learning, Python, R Programming, SQL, Natural Language Processing (NLP)",Radha Govind Group Of Institution,Bachelor of Engineering (B.E),Mechatronics,2019,N/A,8.00/10,7.90/7.90,N/A
MS1845,Bangalore,"Data Analytics, Data Science, MS-Excel, Machine Learning, Python",INDIAN INSTITUTE OF INFORMATION TECHNOLOGY GWALIOR,Bachelor of Technology (B.Tech),,2013,N/A,N/A,N/A,N/A
MS1846,Bangalore,"English Proficiency (Spoken), English Proficiency (Written), MS-Word, Machine Learning, MySQL, Python, WordPress, Java",Jabalpur Engineering College,Bachelor of Engineering (B.E),Computer  Science,2020,N/A,7.90/10,83.60/83.60,N/A
MS1847,Bangalore,"Algorithms, C Programming, C++ Programming, Data Analytics, Data Science, Data Structures, MS-Excel, MS-Word, Machine Learning, Python, Statistical Modeling, Database Management System (DBMS), SQL","SRM Institute of Science and Technology, Chennai",Bachelor of Engineering (B.E),Computer Science & Engineering,2018,8.06/10,N/A,N/A,N/A
MS1848,Indore,"Algorithms, Cloud Computing, Database Management System (DBMS), MS-Excel, MS-Word, Machine Learning, Mathematics, R Programming, Statistical Modeling, Python, SPSS",JAYPEE INSTITUTE OF INFORMATION TECHNOLOGY,Master of Technology (M.Tech),Big Data Analytics,2021,60.00/100,58.01/100,76.80/76.80,84.50/84.50
MS1849,Bangalore,"MS-Excel, Machine Learning, Python, R Programming, MS-Office",MITS,Bachelor of Commerce (B.Com),,2017,N/A,71.00/100,89.00/89.00,N/A
MS1850,Banglore,"English Proficiency (Spoken), HTML, Java, MS-Excel, Python, Data Analytics",Bengal College of Engineering and Technology,Master of Science (M.Sc),computer science,2016,6.00/7,5.00/7,N/A,N/A
MS1851,Hyderabad,"HTML, JavaScript, Data Analytics, Deep Learning, Machine Learning, Neural Networks, Python",Lakshmi Niwas Mittal Institute of Information Technology,Bachelor of Technology (B.Tech),Electronics and Communication,2016,N/A,65.00/100,83.00/83.00,75.00/75.00
MS1852,Bangalore,"Android, C Programming, C++ Programming, Computer Networks, Data Structures, Database Management System (DBMS), English Proficiency (Spoken), English Proficiency (Written), HTML, Java, MS-Office, MS-PowerPoint, MS-Word, Adobe Photoshop, CSS, Linux, PHP, Python, XML",IIT Delhi,Bachelor of Technology (B.Tech),Computer  Science,2021,N/A,N/A,74.60/74.60,8.00/8.00
MS1853,Bangalore,"Adobe Photoshop, CSS, Computer Vision, Data Analytics, Deep Learning, HTML, JavaScript, MATLAB, Machine Learning, Natural Language Processing (NLP), Python, R Programming, MS-Excel, PHP, jQuery",NIT Rourkela,Bachelor of Technology (B.Tech),Instrumentation & Electronics,2019,N/A,6.74/10,N/A,10.00/10.00
MS1854,Bangalore,"Data Analytics, Machine Learning, Python","Maharishi Arvind Institute of Engineering and Technology ,Jaipur",Bachelor of Engineering (B.E),Mechanical Engineering,2017,N/A,63.00/100,N/A,N/A
MS1855,Bangalore,"Machine Learning, Python, SQL, Database Testing, R Programming",IIIT UNA,Bachelor of Engineering (B.E),Mechanical Engineering,2019,N/A,6.89/10,72.00/72.00,73.00/73.00
MS1856,Hyderabad,"English Proficiency (Spoken), MS-Excel, Data Analytics, Machine Learning, Python",,B.Tech (Hons.),Civil Engineering,2017,N/A,6.86/10,96.40/96.40,87.60/87.60
MS1857,Delhi,"MS-Excel, MS-Office, MS-PowerPoint, Machine Learning, Python, R Programming, SPSS, Statistical Modeling, C++ Programming, Google Analytics, Six Sigma",BITS Pilani,Master of Technology (M.Tech),Industrial and Management Engineering,2021,7.30/10,84.00/100,84.60/84.60,8.00/8.00
MS1858,Bangalore,"Data Analytics, MS-Word, Python, Event Management, MS-Office, MS-PowerPoint, R Programming, SQL","Amity University, Noida",Post Graduate Programme (PGP),"Data Science, Data Analytics, Big Data",2019,N/A,N/A,N/A,N/A
MS1859,Jaipur,"Deep Learning, Machine Learning, Python, Algorithms, Artifical Intelligence, C Programming, C++ Programming, Computer Vision, GitHub, Java",PVG's College Of Engineering And Technology,Bachelor of Technology (B.Tech),Computer  Science,2021,N/A,N/A,N/A,N/A
MS1860,Chennai,"Python, SQL","Amrita School Of Engineering, Amritapuri",Post Graduate Programme (PGP),Artificial Intelligence And Machine Learning,2020,N/A,60.00/100,N/A,N/A
MS1861,Bangalore,"Machine Learning, Python, R Programming, Statistical Modeling, Apache, Hadoop",Sr Group Of Institution Lucknow,Master of Technology (M.Tech),Engineering Design,2016,7.00/7,N/A,N/A,N/A
MS1862,Pune,"Machine Learning, Python",University of Hyderabad,Master of Science (M.Sc),Computer Science With The Specialization In Data Science,2020,N/A,59.33/100,N/A,N/A
MS1863,Lucknow,"Artifical Intelligence, Django, Python, Deep Learning, Machine Learning","NIIT University, Neemrana, Rajasthan",Bachelor of Technology (B.Tech),Computer Science & Engineering,2020,N/A,78.00/100,68.40/68.40,64.60/64.60
MS1864,Barhampur,"C Programming, Data Structures, Database Management System (DBMS), Deep Learning, Machine Learning, Python",Indian Institute Of Technology (BHU) Varanasi,Bachelor of Technology (B.Tech),Computer  Science,2020,N/A,N/A,N/A,N/A
MS1865,Bangalore,"SAP, Machine Learning, Python",PSG College of Technology,Bachelor of Engineering (B.E),Information Science,2015,N/A,56.00/100,53.00/53.00,67.00/67.00
MS1866,Kolhapur,"MS-Excel, MS-Office, Machine Learning, Python",National Institute Of Technology Hamirpur,Master of Science (M.Sc),Statistics,2019,7.57/10,N/A,N/A,N/A
MS1867,Bangalore,"Linux, Data Analytics, Deep Learning, Image Processing, Java, Machine Learning, PHP, Python, R Programming, Natural Language Processing (NLP), OpenCV, Statistical Modeling",Indian Institute Of Technology Kanpur,Bachelor of Technology (B.Tech),Computer Science & Engineering,2019,N/A,61.00/100,60.00/60.00,74.40/74.40
MS1868,Bangalore,"C Programming, Internet of Things (IoT), Mathematics, Database Management System (DBMS), HTML, JavaScript, Machine Learning, MySQL, Python, BIG DATA ANALYTICS",VIT Vellore,B.Tech (Hons.),Computer  Science,2020,N/A,7.50/10,85.00/85.00,9.00/9.00
MS1869,Bangalore,"C Programming, HTML, PHP, Python, AngularJS, JavaScript","Indian Institute Of Information Technology, Kottayam",Bachelor of Engineering (B.E) (Hons.),Information Science,2020,N/A,7.68/10,N/A,N/A
MS1870,Idupulapaya,"English Proficiency (Written), Hindi Proficiency (Written), MS-Excel, MS-PowerPoint, MS-Word, Python, Telugu Proficiency (Spoken), Telugu Proficiency (Written), C Programming, Computer Vision, Deep Learning, Digital Signal Processing, English Proficiency (Spoken), Hindi Proficiency (Spoken), Image Processing, LaTeX, MATLAB, Machine Learning, NI Multisim, Neural Networks, OpenCV, Proteus Design Suite, Arduino, Artifical Intelligence, R Programming",,Bachelor of Technology (B.Tech),Electronics and Communication,2021,N/A,8.43/10,8.59/8.59,9.50/9.50
MS1871,Bangalore,"Algorithms, C Programming, Computer Networking, Data Structures, Database Management System (DBMS), Java, Python, Amazon Web Services (AWS), Bootstrap, Cloud Computing, Linux, Machine Learning, PHP",NIT Patna,Bachelor of Engineering (B.E),Information Technology,2020,N/A,8.12/10,N/A,N/A
MS1872,Bangalore,"MS-Office, Machine Learning, C Programming, Catia, Neural Networks, Python, R Programming, SAS, SQL",KIET Group of Institutions,Bachelor of Engineering (B.E),Mechanical Engineering,2017,N/A,64.16/100,76.33/76.33,79.53/79.53
MS1873,Bangalore,"Data Structures, Machine Learning, Database Management System (DBMS), Natural Language Processing (NLP), Neural Networks, Python, R Programming, SQL, Statistical Modeling",RNSIT,Bachelor of Engineering (B.E),Information Technology,2017,N/A,56.85/100,65.40/65.40,67.00/67.00
MS1874,Pune,"Data Analytics, MS-Excel, Machine Learning, Python, R Programming, SAS, SQL, Statistical Modeling",Indian Institute Of Technology Delhi,Bachelor of Technology (B.Tech),Electronics and Telecommunication Engineering (ETE),2015,N/A,N/A,N/A,N/A
MS1875,Bangalore,"GitHub, Linux, Python, Visual Basic (VB), C++ Programming, Java, JavaScript, SQL",Global Institute of Management & Technology,Bachelor of Computer Applications (BCA),Computer  Science,2019,N/A,7.00/10,51.00/51.00,7.80/7.80
MS1876,Hyderabad,"MS-Office, MS-PowerPoint, Python, SQL",Indian Institute Of Technology Patna,Master of Technology (M.Tech),,2017,N/A,1.00/5,N/A,N/A
MS1877,Bangalore,"Data Analytics, Python, R Programming","KIIT University, Bhubaneshwar",Master of Technology (M.Tech),computer science,2018,8.91/10,N/A,N/A,N/A
MS1878,Thrissur,"R Programming, BIG DATA ANALYTICS, Java, Machine Learning, Python",Madras School of Economics,,Advance Diploma In Big Data Analytics,2020,N/A,80.00/100,73.00/73.00,81.00/81.00
MS1879,Bangalore,"C Programming, Python, Adobe Illustrator, Java, Adobe Photoshop",Sir Padampat Singhania University,Bachelor of Engineering (B.E),Electronics and Communication,2019,N/A,6.90/10,79.00/79.00,89.00/89.00
MS1880,Bangalore,"C Programming, HTML, Java, Python, Android, Data Analytics, Data Science, Golang, JSP, Machine Learning, R Programming, REST API, Software Testing","Shri Ramdeobaba College of Engineering and Management, Nagpur",Bachelor of Technology (B.Tech),computer science,2019,N/A,N/A,N/A,N/A
MS1881,Bangalore,"Algorithms, C Programming, Data Structures, Database Management System (DBMS), Java, Linux, Python",IIT (ISM) Dhanbad,B.Tech (Hons.),Computer  Science And Engineering,2020,N/A,75.00/100,N/A,N/A
MS1882,Bangalore,"Algorithms, C Programming, C++ Programming, CSS, Data Analytics, Data Structures, HTML, Java, JavaScript, Linux, Machine Learning, Python",BMS College of Engineering,Bachelor of Technology (B.Tech),Computer Science AndEngineering,2019,N/A,7.56/10,7.00/7.00,9.00/9.00
MS1883,Bangalore,"Data Analytics, MS-Office, Python, Algorithms, Data Science, Data Structures, Database Management System (DBMS), GitHub, MS-Excel, Machine Learning, Mathematics, OpenCV, SQL, Statistical Modeling, Natural Language Processing (NLP)","Jaypee Institute of Information Technology, Noida",Bachelor of Technology (B.Tech),Civil Engineering,2018,N/A,72.00/100,N/A,7.40/7.40
MS1884,Bangalore,"Adobe Photoshop, HTML, Photography, Python, Adobe Illustrator, CSS, Java, Software Testing",SRM University,Master of Computer Applications (MCA),,2020,71.00/100,N/A,N/A,N/A
MS1885,Bangalore,"English Proficiency (Spoken), Machine Learning, Python, SQL, Deep Learning, Natural Language Processing (NLP)",Gayatri Vidya Parishad College Of Engineering (A),Bachelor of Engineering (B.E),Electronics and Communication,2016,N/A,71.00/100,N/A,N/A
MS1886,Jalandhar,"Arduino, C Programming, C++ Programming, Catia, Python, Raspberry Pi",Guru Nanak Engineering college,Bachelor of Technology (B.Tech),Instrumentation and Control Engineering,2021,N/A,7.28/10,76.02/76.02,9.00/9.00
MS1887,Bangalore,"C Programming, C++ Programming, Cloud Computing, Data Analytics, Data Science, Photography, Python",IIT Bhubaneswar,Bachelor of Technology (B.Tech),Electronics and Communication,2019,N/A,7.26/10,75.00/75.00,87.04/87.04
MS1888,Bangalore,"Mathematics, Data Analytics, English Proficiency (Written), MS-Office, Python, R Programming",Reva Uniersity,Integrated M.Sc.,Mathematics,2008,N/A,6.40/10,N/A,N/A
MS1889,Hyderabad,"Computer Vision, Image Processing, Machine Learning, Python",Indian Institute Of Technology Patna,Bachelor of Technology (B.Tech),Information Technology,2016,N/A,7.30/10,89.60/89.60,82.00/82.00
MS1890,Bangalore,"English Proficiency (Spoken), MS-Excel, English Proficiency (Written), Machine Learning, Python",Indian Institute Of Information Technology Vadodara,Bachelor of Business Management (B.B.M.),Marketing,2007,N/A,N/A,N/A,N/A
MS1891,Hyderabad,"Deep Learning, Machine Learning, Natural Language Processing (NLP), Python","Netaji Subhas Institute of Technology, New Delhi",Master of Technology (M.Tech),Sensor Systems Technology,2015,8.30/10,69.29/100,91.00/91.00,82.10/82.10
MS1892,Banglore,"MySQL, C Programming, HTML, Python, CSS",VTU,Bachelor of Technology (B.Tech),Information Technology,2017,N/A,6.84/10,67.70/67.70,68.70/68.70
MS1893,Bangalore,"Data Science, MS-PowerPoint, MS-Word, Machine Learning, Python, Deep Learning",st. francis institute of technology,Bachelor of Technology (B.Tech),Production Engineering,2019,7.17/10,N/A,75.00/75.00,89.00/89.00
MS1894,Hyderabad,"Machine Learning, Natural Language Processing (NLP), OpenCV, Python, R Programming, Artifical Intelligence, Deep Learning",Ellenki College Of Engineering And Technology,,Artificial Intelligence,2020,N/A,83.00/100,86.70/86.70,9.80/9.80
MS1895,Bangalore,"Deep Learning, MS-Excel, Machine Learning, Python",Coimbatore Institute Of Technology,B.Tech (Hons.),Mechanical Engineering,2019,N/A,7.85/10,N/A,N/A
MS1896,Indore,"C Programming, C++ Programming, Deep Learning, Machine Learning, Python, SQL",Zakir Husain College of Engineering and Technology,Bachelor of Technology (B.Tech),Computer Science &amp;engineering,2020,N/A,9.24/10,84.60/84.60,8.20/8.20
MS1897,Varanasi,"Algorithms, C Programming, C++ Programming, CSS, Data Structures, HTML, Machine Learning, Python",Dr Akhilesh Das Gupta Institue Of Technology And Management,Bachelor of Technology (B.Tech),Ceramic Engineering,2021,N/A,7.72/10,N/A,N/A
MS1898,Kolkata,"Computer Vision, Data Analytics, Machine Learning, Python, SQL, MS-Excel",Army Institute of Technology,Bachelor of Commerce (B.Com) (Hons.),Commerce With Maths,2019,N/A,40.00/100,78.00/78.00,N/A
MS1899,Bangalore,"Java, Machine Learning, Python",IIT Patna,Master of Technology (M.Tech),Computer Science & Engineering,2017,7.80/10,67.00/100,63.00/63.00,75.00/75.00
MS1900,Chennai,"Data Analytics, English Proficiency (Spoken), Financial Modeling, MS-Excel, Accounting, Digital Marketing, R Programming",Kongu Engineering College,Post Graduate Diploma in Management (P.G.D.M.),Finance And Analytics,2021,N/A,63.40/100,82.20/82.20,82.20/82.20
MS1901,Bangalore,"Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Python, Artifical Intelligence, R Programming",Lagos State University,Bachelor of Engineering (B.E),Computer  Science,2019,N/A,7.60/10,60.00/60.00,82.33/82.33
MS1902,Agartala,"English Proficiency (Spoken), English Proficiency (Written), Event Management, C Programming, Data Analytics, MS-Excel, MS-Office, MS-PowerPoint, MS-Word, Machine Learning, Physics, Python, SQL, Statistical Modeling",IIIT Pune,Integrated B.Tech & M.Tech,Engineering Physics,2019,N/A,6.73/10,86.80/86.80,10.00/10.00
MS1903,Bangalore,"English Proficiency (Spoken), Catia, MS-Office, C Programming, C++ Programming, Data Analytics, Java, Machine Learning, Python",Pcte,Bachelor of Technology (B.Tech),Aerospace Engineering,2020,N/A,60.00/100,8.00/8.00,N/A
MS1904,Pune,"MS-Excel, SQL, Machine Learning, Python, R Programming","Rajiv Gandhi University of Knowledge Technologies, Andhra Pradesh",Bachelor of Engineering (B.E),Electronics and Telecommunication Engineering (ETE),2014,N/A,62.00/100,N/A,86.72/86.72
MS1905,Banglore,"Amazon Web Services (AWS), Data Science, Python",BML Munjal University,Bachelor of Technology (B.Tech),,2019,N/A,7.50/10,49.00/49.00,64.00/64.00
